"tconst","ordering","nconst","category","job","characters","primaryName","birthYear","deathYear","primaryProfession","knownForTitles"
"tt21616604","9","nm0178430","actor","","[""Denny Beaton""]","Trevor Cooper","1953","","actor,archive_footage","tt0088613,tt1869347,tt1045670,tt0090521"
"tt21616604","10","nm13620464","actor","","[""Lance South""]","Dominic Jones","","","actor","tt12668892,tt2215842,tt28447151,tt0241383"
"tt21616606","1","nm0150457","actor","","[""Chief Inspector Sullivan""]","Tom Chambers","1977","","actor,writer,producer","tt2215842,tt0487189,tt0096555,tt0184122"
"tt21616606","2","nm1019307","actor","","[""Sergeant Goodfellow""]","John Burton","1967","","actor,soundtrack","tt2215842,tt0053494,tt0169438,tt0083392"
"tt21616606","3","nm8751303","actor","","[""Ricky 'Crafty' Taylor""]","Michael Akinsulire","1992","","actor","tt0499097,tt4777008,tt9253284,tt7016936"
"tt21616606","4","nm5144770","actor","","[""Martin Jackson""]","Ciarán Owens","","","actor,writer","tt3834000,tt4179452,tt3464896,tt8146842"
"tt21616606","5","nm5225386","actor","","[""Harry Davenport""]","Christian Ballantyne","","","actor,archive_footage","tt2006005,tt5067190,tt2070897,tt11117510"
"tt21616606","6","nm2497266","actor","","[""George Kavanagh""]","Jay Taylor","","","actor,director,writer","tt0988849,tt1548850,tt0901507,tt1717455"
"tt21616606","7","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt21616606","8","nm0086865","actress","","[""Mrs. Devine""]","Claudie Blakley","1973","","actress,soundtrack,archive_footage","tt0414387,tt0280707,tt0464196,tt0810784"
"tt21616606","9","nm8679026","actress","","[""Brenda Palmer""]","Ruby-May Martinwood","","","actress,soundtrack","tt3647998,tt2215842,tt1888075,tt7540092"
"tt21616606","10","nm9961733","actress","","[""Sergeant Francis""]","Megan Placito","","","actress","tt21955520,tt27766440,tt8679962,tt36668027"
"tt21616640","1","nm4335163","actress","","[""Betty Hartigan""]","Jasmyn Banks","1990","","actress,soundtrack","tt10228230,tt8430356,tt16301164,tt6938856"
"tt21616640","2","nm0057073","actor","","[""Oswald Hartigan""]","Bob Barrett","1966","","actor,miscellaneous","tt0138097,tt0179060,tt0101180,tt0088512"
"tt21616640","3","nm4528664","actor","","[""Jake Hunt""]","Rowan Polonski","","","actor","tt2802144,tt0436992,tt1365519"
"tt21616640","4","nm5427592","actor","","[""Lord Quentin Hartigan""]","Jesse Fox","","","actor,director","tt26745266,tt0118401,tt0112004,tt0310455"
"tt21616640","5","nm0931247","actor","","[""Father Brown""]","Mark Williams","1959","","actor,writer,visual_effects","tt0330373,tt0115433,tt0138097,tt0417741"
"tt21616640","6","nm8679026","actress","","[""Brenda Palmer""]","Ruby-May Martinwood","","","actress,soundtrack","tt3647998,tt2215842,tt1888075,tt7540092"
"tt21616640","7","nm0086865","actress","","[""Mrs. Devine""]","Claudie Blakley","1973","","actress,soundtrack,archive_footage","tt0414387,tt0280707,tt0464196,tt0810784"
"tt21616640","8","nm0448343","actor","","[""Stan Hoskens""]","Stephen Kennedy","1970","","actor","tt0465551,tt0390740,tt0111995,tt1667439"
"tt21616640","9","nm0150457","actor","","[""Chief Inspector Sullivan""]","Tom Chambers","1977","","actor,writer,producer","tt2215842,tt0487189,tt0096555,tt0184122"
"tt21616640","10","nm1019307","actor","","[""Sergeant Goodfellow""]","John Burton","1967","","actor,soundtrack","tt2215842,tt0053494,tt0169438,tt0083392"
"tt2162386","1","nm0900806","actress","","[""Mima Wilson""]","Sandra Voe","1936","","actress,miscellaneous,archive_footage","tt0110116,tt0085859,tt0107653,tt0383694"
"tt2162386","2","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","actor,producer,archive_footage","tt2396135,tt0808096,tt1235124,tt0112365"
"tt2162386","3","nm5564796","actress","","[""Cassie Perez""]","Erin Armstrong","1995","","actress","tt2396135,tt4573682,tt5568438,tt3986390"
"tt2162386","4","nm1017414","actor","","[""PC Sandy Wilson""]","Steven Robertson","1980","","actor","tt0320661,tt3247714,tt0424205,tt0414055"
"tt2162386","5","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","actor","tt2396135,tt0168446,tt2315628,tt1250890"
"tt2162386","6","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","actor,archive_footage","tt2739708,tt4192812,tt1879016,tt2303687"
"tt2162386","7","nm2630117","actress","","[""DC Alison 'Tosh' MacIntosh""]","Alison O'Donnell","","","actress","tt0837563,tt2396135,tt0184122,tt0768188"
"tt2162386","8","nm5251791","actress","","[""Anna Haldane""]","Claire Rafferty","1982","","actress","tt2294189,tt7120662,tt5628302,tt1548850"
"tt2162386","9","nm1880203","actor","","[""Ronald Haldane""]","Jim Sturgeon","","","actor","tt12361974,tt3464896,tt11846996,tt9359220"
"tt2162386","10","nm2110418","actress","","[""Hattie James""]","Gemma Chan","","","actress,producer,writer","tt11858890,tt10808832,tt3104988,tt4122068"
"tt2162388","1","nm2110418","actress","","[""Hattie James""]","Gemma Chan","","","actress,producer,writer","tt11858890,tt10808832,tt3104988,tt4122068"
"tt2162388","2","nm1017414","actor","","[""PC Sandy Wilson""]","Steven Robertson","1980","","actor","tt0320661,tt3247714,tt0424205,tt0414055"
"tt2162388","3","nm0378112","actor","","[""DI Jimmy Perez""]","Douglas Henshall","1965","","actor,producer,archive_footage","tt2396135,tt0808096,tt1235124,tt0112365"
"tt2162388","4","nm2630117","actress","","[""DC Alison 'Tosh' MacIntosh""]","Alison O'Donnell","","","actress","tt0837563,tt2396135,tt0184122,tt0768188"
"tt2162388","5","nm0607916","actor","","[""Joseph Wilson""]","Alexander Morton","1945","","actor,animation_department","tt0862467,tt2993508,tt0159382,tt0103413"
"tt2162388","6","nm0397760","actor","","[""Sgt Billy McCabe""]","Lewis Howden","","","actor","tt2396135,tt0168446,tt2315628,tt1250890"
"tt2162388","7","nm1326440","actor","","[""Duncan Hunter""]","Mark Bonnar","1968","","actor,archive_footage","tt2739708,tt4192812,tt1879016,tt2303687"
"tt2162388","8","nm0921052","actor","","[""Professor Paul Berglund""]","Martin Wenner","1959","","actor,archive_footage","tt0943903,tt0100530,tt0133021,tt4106514"
"tt2162388","9","nm2570706","actress","","[""Sophie""]","Sophie Rundle","1988","","actress,producer","tt2442560,tt7211618,tt9059820,tt7493974"
"tt2162388","10","nm0018446","actress","","[""Gwen James""]","Geraldine Alexander","1960","","actress,archive_footage","tt8740790,tt6540078,tt0445114,tt0091970"
"tt2169253","1","nm0204583","actress","","[""Phryne Fisher""]","Essie Davis","1970","","actress,producer,soundtrack","tt2321549,tt0335119,tt2094766,tt0242653"
"tt2169253","2","nm0656289","actor","","[""Detective John 'Jack' Robinson""]","Nathan Page","1971","","actor,soundtrack","tt1988386,tt1119176,tt1588398,tt5797184"
"tt2169253","3","nm3793639","actor","","[""Hugh Collins""]","Hugo Johnstone-Burt","1987","","actor,writer,producer","tt2126355,tt1988386,tt1518917,tt8081362"
"tt2169253","4","nm2913280","actress","","[""Dorothy Williams""]","Ashleigh Cummings","1992","","actress,soundtrack","tt3864056,tt3896738,tt5194792,tt2222848"
"tt2169253","5","nm0447992","actress","","[""Georgina Charlesworth""]","Deborah Kennedy","","","actress,archive_footage","tt1396326,tt0111309,tt1695583,tt0775080"
"tt2169253","6","nm3593738","actress","","[""Miss Prout""]","Anna McGahan","1988","","actress,writer,director","tt3078602,tt1119176,tt2290065,tt6038954"
"tt2169253","7","nm0358774","actress","","[""Mrs Opie""]","Roz Hammond","","","actress,writer,director","tt0110598,tt0205873,tt0934744,tt8496508"
"tt2169253","8","nm4978649","actor","","[""Lin Chung""]","Philippe Sung","","","actor,writer,director","tt5184800,tt5276980,tt1988386,tt6517884"
"tt2169253","9","nm0573092","actor","","[""Bert""]","Travis McMahon","","","actor,miscellaneous,soundtrack","tt1988386,tt1039949,tt0219457,tt8258502"
"tt2169253","10","nm2766774","actor","","[""Cec""]","Anthony J. Sharpe","","","actor,producer,writer","tt6300910,tt14060094,tt22053876,tt11280716"
"tt2169255","1","nm0204583","actress","","[""Phryne Fisher""]","Essie Davis","1970","","actress,producer,soundtrack","tt2321549,tt0335119,tt2094766,tt0242653"
"tt2169255","2","nm0656289","actor","","[""Detective John 'Jack' Robinson""]","Nathan Page","1971","","actor,soundtrack","tt1988386,tt1119176,tt1588398,tt5797184"
"tt2169255","3","nm3793639","actor","","[""Hugh Collins""]","Hugo Johnstone-Burt","1987","","actor,writer,producer","tt2126355,tt1988386,tt1518917,tt8081362"
"tt2169255","4","nm2913280","actress","","[""Dorothy Williams""]","Ashleigh Cummings","1992","","actress,soundtrack","tt3864056,tt3896738,tt5194792,tt2222848"
"tt2169255","5","nm0420279","actor","","[""Samson""]","Aaron Jeffery","1970","","actor,producer,miscellaneous","tt0292414,tt0458525,tt2433738,tt3672742"
"tt2169255","6","nm0939801","actor","","[""Mr. Jones""]","John Wood","1946","","actor,writer,archive_footage","tt0108709,tt0092433,tt0115130,tt0129707"
"tt2169255","7","nm0428143","actress","","[""Elsie""]","Gillian Jones","1947","","actress","tt1392190,tt2345737,tt1132600,tt0426741"
"tt2169255","8","nm0864835","actor","","[""Snr Sgt Grossmith""]","Joel Tobeck","1971","","actor,miscellaneous,archive_footage","tt0389722,tt0167260,tt0494222,tt1571234"
"tt2169255","9","nm0068431","actor","","[""Murdoch Foyle""]","Nicholas Bell","1958","","actor,archive_footage","tt0113820,tt0118929,tt0120755,tt1418377"
"tt2169255","10","nm2129014","actor","","[""Mr. Butler""]","Richard Bligh","","","actor,soundtrack","tt1988386,tt0108709,tt5016504,tt5951152"
"tt2169257","1","nm0204583","actress","","[""Phryne Fisher""]","Essie Davis","1970","","actress,producer,soundtrack","tt2321549,tt0335119,tt2094766,tt0242653"
"tt2169257","2","nm0656289","actor","","[""Detective John 'Jack' Robinson""]","Nathan Page","1971","","actor,soundtrack","tt1988386,tt1119176,tt1588398,tt5797184"
"tt2169257","3","nm3793639","actor","","[""Hugh Collins""]","Hugo Johnstone-Burt","1987","","actor,writer,producer","tt2126355,tt1988386,tt1518917,tt8081362"
"tt2169257","4","nm2913280","actress","","[""Dorothy Williams""]","Ashleigh Cummings","1992","","actress,soundtrack","tt3864056,tt3896738,tt5194792,tt2222848"
"tt2169257","5","nm0173194","actor","","[""Hector Chambers""]","Vince Colosimo","1966","","actor,producer,archive_footage","tt0221073,tt1648154,tt0433362,tt0758774"
"tt2169257","6","nm0639774","actor","","[""René Dubois""]","Peter O'Brien","1960","","actor,camera_department,director","tt0458525,tt0088580,tt0327379,tt0117039"
"tt2169257","7","nm0188933","actress","","[""Véronique Sarcelle""]","Linda Cropper","","","actress,miscellaneous,archive_footage","tt6499752,tt0770752,tt1530541,tt0187636"
"tt2169257","8","nm0573092","actor","","[""Bert Johnson""]","Travis McMahon","","","actor,miscellaneous,soundtrack","tt1988386,tt1039949,tt0219457,tt8258502"
"tt2169257","9","nm2766774","actor","","[""Cec Yates""]","Anthony J. Sharpe","","","actor,producer,writer","tt6300910,tt14060094,tt22053876,tt11280716"
"tt2169257","10","nm2129014","actor","","[""Mr. Butler""]","Richard Bligh","","","actor,soundtrack","tt1988386,tt0108709,tt5016504,tt5951152"
"tt2169259","1","nm0204583","actress","","[""Phryne Fisher""]","Essie Davis","1970","","actress,producer,soundtrack","tt2321549,tt0335119,tt2094766,tt0242653"
"tt2169259","2","nm0656289","actor","","[""Detective John 'Jack' Robinson""]","Nathan Page","1971","","actor,soundtrack","tt1988386,tt1119176,tt1588398,tt5797184"
"tt2169259","3","nm3793639","actor","","[""Hugh Collins""]","Hugo Johnstone-Burt","1987","","actor,writer,producer","tt2126355,tt1988386,tt1518917,tt8081362"
"tt2169259","4","nm2913280","actress","","[""Dorothy Williams""]","Ashleigh Cummings","1992","","actress,soundtrack","tt3864056,tt3896738,tt5194792,tt2222848"
"tt2169259","5","nm0179996","actress","","[""Anna Ross""]","Danielle Cormack","","","actress,director,producer","tt2433738,tt13589004,tt4976512,tt1119176"
"tt2169259","6","nm0635909","actor","","[""Franklin D. Weston""]","Terry Norris","1930","2023","actor,soundtrack,archive_footage","tt0082201,tt1571234,tt0980970,tt1683523"
"tt2169259","7","nm0317951","actor","","[""Lionel Phillips""]","Andrew S. Gilbert","","","actor,animation_department,soundtrack","tt0119467,tt1316536,tt0205873,tt0180037"
"tt2169259","8","nm2129014","actor","","[""Mr. Butler""]","Richard Bligh","","","actor,soundtrack","tt1988386,tt0108709,tt5016504,tt5951152"
"tt2169259","9","nm0920728","actress","","[""Jane""]","Ruby Rees","","","actress,director,writer","tt6038954,tt1988386,tt3995060,tt0117487"
"tt2169259","10","nm4177551","actress","","[""Rose Weston""]","Taylor Ferguson","","","actress,director,producer","tt13268402,tt8228172,tt2325977,tt14418052"
"tt21811788","1","nm0573618","actor","","[""Kenny""]","Kevin McNally","1956","","actor,writer,director","tt0325980,tt1298650,tt0383574,tt0449088"
"tt21811788","2","nm0573618","actor","","[""Superintendent Jolliphant""]","Kevin McNally","1956","","actor,writer,director","tt0325980,tt1298650,tt0383574,tt0449088"
"tt21811788","3","nm4222685","actor","","[""Richard""]","Leo Staar","1986","","actor","tt8356942,tt15074312,tt1795370,tt1983079"
"tt21811788","4","nm4222685","actor","","[""DI Chance""]","Leo Staar","1986","","actor","tt8356942,tt15074312,tt1795370,tt1983079"
"tt21811788","5","nm0394037","actor","","[""Ted""]","Richard Hope","1953","","actor,soundtrack,archive_footage","tt0157239,tt0094525,tt5053156,tt0802549"
"tt21811788","6","nm0394037","actor","","[""Sergeant Wilkins""]","Richard Hope","1953","","actor,soundtrack,archive_footage","tt0157239,tt0094525,tt5053156,tt0802549"
"tt21811788","7","nm9115616","actor","","[""Frederick Mulcaster""]","Jake Kenny-Byrne","","","actor","tt28510783,tt2701582"
"tt21811788","8","nm11707211","actor","","[""Archibald Ormsby-Gore""]","Bill Skinner","","","actor,director,writer","tt30781752,tt10986410,tt24458622,tt10720914"
"tt21811788","9","nm7872253","actor","","[""Henry Brockhurst""]","Todd Bell","","","actor","tt8052650,tt2701582"
"tt21811788","10","nm14571328","actor","","[""Raphael Damon""]","Milo MacKenzie","","","actor","tt2701582,tt15000156,tt0241383"
"tt21811788","11","nm0451319","actress","","[""Librarian - Miss Hatch""]","Shaheen Khan","","","actress,writer,archive_footage","tt0286499,tt1182350,tt1319716,tt0422960"
"tt21811788","12","nm0019885","actor","","[""DCI Fred Thursday""]","Roger Allam","1953","","actor,producer,soundtrack","tt0434409,tt0811080,tt0460989,tt1298650"
"tt21811788","13","nm0642109","actress","","[""Win Thursday""]","Caroline O'Neill","1961","","actress","tt0185102,tt2701582,tt0787985,tt0909010"
"tt21811792","1","nm0785891","actor","","[""Reverend Thamwood""]","Mo Sesay","","","actor","tt0106138,tt0103312,tt0801335,tt0106408"
"tt21811792","2","nm0678648","actor","","[""Jephthah Claypole""]","Brian Pettifer","1953","","actor,soundtrack,archive_footage","tt0063850,tt0086879,tt0151137,tt0129709"
"tt21811792","3","nm7712891","actor","","[""Hal Claypole""]","Will Brown","","","actor,archive_footage","tt8697870,tt4192812,tt0118401,tt11646832"
"tt21811792","4","nm0324241","actor","","[""Theo Conklin""]","Christopher Godwin","1943","","actor,soundtrack","tt0457513,tt0118661,tt7097896,tt9214832"
"tt21811792","5","nm0017263","actress","","[""Violet 'Vi' Bingley""]","Victoria Alcock","1968","","actress,soundtrack,archive_footage","tt0203248,tt0101123,tt0157616,tt0088512"
"tt21811792","6","nm1140345","actor","","[""DS Endeavour Morse""]","Shaun Evans","1980","","actor,producer,director","tt0460740,tt2701582,tt0340012,tt1331307"
"tt21811792","7","nm1827142","actor","","[""Sam Thursday""]","Jack Bannon","1991","","actor","tt31407116,tt8425532,tt2084970"
"tt21811792","8","nm0642109","actress","","[""Win Thursday""]","Caroline O'Neill","1961","","actress","tt0185102,tt2701582,tt0787985,tt0909010"
"tt21811792","9","nm1207093","actress","","[""Dr. Andrea Massey""]","Meg Kubota","","","actress,miscellaneous,archive_footage","tt1869454,tt4385236,tt8677168,tt2629110"
"tt21811792","10","nm2335154","actress","","[""Joan Thursday""]","Sara Vickers","1985","","actress","tt2481198"
"tt2209111","1","nm0204583","actress","","[""Phryne Fisher""]","Essie Davis","1970","","actress,producer,soundtrack","tt2321549,tt0335119,tt2094766,tt0242653"
"tt2209111","2","nm0656289","actor","","[""Detective John 'Jack' Robinson""]","Nathan Page","1971","","actor,soundtrack","tt1988386,tt1119176,tt1588398,tt5797184"
"tt2209111","3","nm3793639","actor","","[""Hugh Collins""]","Hugo Johnstone-Burt","1987","","actor,writer,producer","tt2126355,tt1988386,tt1518917,tt8081362"
"tt2209111","4","nm2913280","actress","","[""Dorothy Williams""]","Ashleigh Cummings","1992","","actress,soundtrack","tt3864056,tt3896738,tt5194792,tt2222848"
"tt2209111","5","nm0546816","actress","","[""Aunt Prudence""]","Miriam Margolyes","1941","","actress,soundtrack,archive_footage","tt0106226,tt0117509,tt1201607,tt0112453"
"tt2209111","6","nm0570695","actress","","[""Dr Mac""]","Tammy Macintosh","1970","","actress,soundtrack,archive_footage","tt2433738,tt0387736,tt1988386,tt1588398"
"tt2209111","7","nm0068431","actor","","[""Murdoch Foyle""]","Nicholas Bell","1958","","actor,archive_footage","tt0113820,tt0118929,tt0120755,tt1418377"
"tt2209111","8","nm0926661","actress","","[""Joyce Gaskin""]","Alison Whyte","","","actress,miscellaneous,archive_footage","tt1129029,tt0108780,tt2910904,tt0118326"
"tt2209111","9","nm1363122","actress","","[""Hetty""]","Caroline Brazier","1970","","actress","tt1587000,tt0479528,tt14060094,tt16343844"
"tt2209111","10","nm0573092","actor","","[""Bert""]","Travis McMahon","","","actor,miscellaneous,soundtrack","tt1988386,tt1039949,tt0219457,tt8258502"
